Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;H_5_Pobre o no;personas
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;1;129
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;0;643
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;1;245
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;0;1455
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;1;442
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;0;197
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;1;102
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;0;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;0;21
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;1;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;0;25
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;1;7
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;0;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;0;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;136;SOTOMAYOR;0;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARC÷A ROVIRA;0;13
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARC÷A ROVIRA;1;13
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO L‡PEZ;1;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;0;27
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;1;22
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;193;NUEVA GRANADA;0;55
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;193;NUEVA GRANADA;1;12
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;232;DANGOND;0;18
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;232;DANGOND;1;9
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;240;IGSABELAR;0;16
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;240;IGSABELAR;1;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;278;12 DE OCTUBRE;0;875
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;278;12 DE OCTUBRE;1;355
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;279;DIVINO NI•O CENTRO ;0;211
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;279;DIVINO NI•O CENTRO ;1;272
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;280;RESERVA DE LA INMACULADA;0;1346
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;280;RESERVA DE LA INMACULADA;1;171
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;307;MILAGRO DE DIOS;0;442
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;307;MILAGRO DE DIOS;1;366
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;325;MAR÷A AUXILIADORA;0;75
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;325;MAR÷A AUXILIADORA;1;50
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;333;23 DE JUNIO;0;505
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;333;23 DE JUNIO;1;91
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;0;1134
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;1;218
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;356;BAVARIA;1;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;359;GETSEMANI;1;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;365;VILLAS DE GIRARDOT;0;815
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;365;VILLAS DE GIRARDOT;1;1234
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACI‡N LA INMACULADA;0;1854
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACI‡N LA INMACULADA;1;562
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;999999;BARRIO_S4;0;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;17;RINC‡N DE LA PAZ;0;651
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;17;RINC‡N DE LA PAZ;1;295
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;0;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARC÷A ROVIRA;0;61
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARC÷A ROVIRA;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO L‡PEZ;0;2813
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO L‡PEZ;1;527
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;0;1728
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;298
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;563
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;97
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;5701
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1175
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;0;249
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;1;85
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;149;PRIMERO DE MAYO;0;753
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;149;PRIMERO DE MAYO;1;144
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;150;VILLAS DEL ROMERO;0;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;151;LA ESTRELLA;0;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;151;LA ESTRELLA;1;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;0;450
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;1;104
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;0;206
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;1;72
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;0;420
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;1;136
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;155;EL PANTANO III;0;230
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;155;EL PANTANO III;1;83
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;168;FUNDADORES I Y II;0;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;0;1322
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;1;332
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;175;PUNTA ESTRELLA;0;13
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;175;PUNTA ESTRELLA;1;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;192;LA SALLE;0;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;285;URBANIZACI‡N LOS BUCAROS;0;34
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;285;URBANIZACI‡N LOS BUCAROS;1;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;296;LA PARCELA;0;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;301;CERVUNION;0;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;328;CAMPESTRE NORTE ;0;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;329;VILLA DEL PRADO;0;123
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;329;VILLA DEL PRADO;1;23
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;336;12 DE FEBRERO;0;14
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;370;CAMPO MADRID;0;3
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;0;3
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;0;3
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;1;3
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;135;LA CONCORDIA;0;587
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;135;LA CONCORDIA;1;143
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;137;NUEVO SOTOMAYOR;0;5
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;107
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;16
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;5
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;156;CANDILES;0;527
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;156;CANDILES;1;74
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;157;SAN MIGUEL;0;942
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;157;SAN MIGUEL;1;148
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;158;GOMEZ NI•O;0;29
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;158;GOMEZ NI•O;1;15
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;159;RICAURTE;0;495
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;159;RICAURTE;1;106
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;160;LA CEIBA;0;18
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;162;CIUDADELA REAL DE MINAS ;0;1
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;180;CANELOS;0;6
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;191;LA VICTORIA;0;28
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;191;LA VICTORIA;1;26
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;194;CORDONCILLO I;0;3
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;194;CORDONCILLO I;1;6
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;0;6
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;1;6
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;274;BOL÷VAR;0;1
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;286;MACAREGUA;0;2
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;308;LA CU•ITA;0;1
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;0;2
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;158;GOMEZ NI•O;0;3
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;158;GOMEZ NI•O;1;2
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;159;RICAURTE;0;2
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;162;CIUDADELA REAL DE MINAS ;0;58
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;162;CIUDADELA REAL DE MINAS ;1;10
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;163;BALCONCITOS;0;405
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;163;BALCONCITOS;1;76
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;164;MUTIS;0;6
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;164;MUTIS;1;1
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;171;CIUDAD BOLIVAR;0;71
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;171;CIUDAD BOLIVAR;1;28
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;177;LOS ALMENDROS;0;11
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;177;LOS ALMENDROS;1;2
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;178;SAN GERARDO I Y II;0;29
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;178;SAN GERARDO I Y II;1;19
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;180;CANELOS;0;2
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;182;BUCARAMANGA;0;15
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;182;BUCARAMANGA;1;3
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;184;LAURELES;1;1
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;187;LOS NARANJOS;0;9
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;187;LOS NARANJOS;1;1
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;189;SAMANES;0;2
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;189;SAMANES;1;4
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;273;BALCONES DE GRATAMIRA;0;3
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;273;BALCONES DE GRATAMIRA;1;5
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;286;MACAREGUA;0;1
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;12;CAFê MADRID EL TÈNEL;0;2
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;0;2
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;35;MINUTO DE DIOS;1;3
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;3
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;160;LA CEIBA;0;4
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;178;SAN GERARDO I Y II;0;1557
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;178;SAN GERARDO I Y II;1;448
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;0;208
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;1;79
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;180;CANELOS;0;998
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;180;CANELOS;1;210
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;181;MANZANA 10;0;222
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;181;MANZANA 10;1;55
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;182;BUCARAMANGA;0;2997
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;182;BUCARAMANGA;1;686
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;183;PE•‡N DEL VALLE;0;5
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;184;LAURELES;0;293
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;184;LAURELES;1;164
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;185;CORDONCILLO II;0;243
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;185;CORDONCILLO II;1;62
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;191;LA VICTORIA;0;4
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;191;LA VICTORIA;1;3
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;194;CORDONCILLO I;0;614
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;194;CORDONCILLO I;1;224
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;0;1806
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;1;425
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;196;AFRIKA;0;165
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;196;AFRIKA;1;96
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;197;20 DE JULIO;0;68
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;197;20 DE JULIO;1;29
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;198;EL FONCE;0;5
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;198;EL FONCE;1;3
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;199;JUAN XXIII;0;921
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;199;JUAN XXIII;1;326
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;281;SAN IGNACIO REAL;0;4
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;333;23 DE JUNIO;1;3
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;349;JUAN XXIII CANCHA LA GUACAMAYA;0;34
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;349;JUAN XXIII CANCHA LA GUACAMAYA;1;24
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;192;LA SALLE;0;4
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;192;LA SALLE;1;7
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;193;NUEVA GRANADA;0;334
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;193;NUEVA GRANADA;1;49
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;200;ANTONIA SANTOS SUR;0;74
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;200;ANTONIA SANTOS SUR;1;36
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;201;QUEBRADA LA IGLESIA;0;322
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;201;QUEBRADA LA IGLESIA;1;94
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;202;SAN PEDRO;0;582
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;202;SAN PEDRO;1;124
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;203;SAN MART÷N;0;1359
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;203;SAN MART÷N;1;327
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;204;EL SOL I Y II;0;543
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;204;EL SOL I Y II;1;144
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;205;GUAYACANES;0;5
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;205;GUAYACANES;1;1
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;207;LA PEDREGOSA;0;151
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;207;LA PEDREGOSA;1;36
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;208;DIAMANTE I;0;57
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;208;DIAMANTE I;1;8
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;209;LAS CASITAS;0;235
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;209;LAS CASITAS;1;44
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;210;VILLA INES;0;12
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;210;VILLA INES;1;2
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;211;ASTURIAS;0;4
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;213;LA LIBERTAD;0;157
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;213;LA LIBERTAD;1;24
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;239;MANUELA BELTRµN ;0;4
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;288;PORTOFINO;1;1
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;316;MIRADOR DE SAN LORENZO;1;5
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;0;3
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;182;BUCARAMANGA;0;3
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;220;DIAMANTE II;0;37
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;220;DIAMANTE II;1;6
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;221;SAN LUIS;0;31
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;221;SAN LUIS;1;5
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;222;PROVENZA;0;49
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;222;PROVENZA;1;8
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;225;EL CRISTAL;0;2896
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;225;EL CRISTAL;1;711
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;226;GRANJAS DE PROVENZA;0;813
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;226;GRANJAS DE PROVENZA;1;418
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;227;GRANJAS DE JULIO RINC‡N;0;1
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;228;EL ROCIO;0;1
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;233;"LUZ DE SALVACI‡N BAJO		";0;80
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;233;"LUZ DE SALVACI‡N BAJO		";1;40
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;234;DELICIAS ALTAS Y BAJAS SUR;0;4
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;243;CIUDAD VENECIA ;0;5
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;284;FONTANA;0;12
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;317;NUEVA FONTANA;1;8
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;326;VIVEROS DE PROVENZA;0;394
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;326;VIVEROS DE PROVENZA;1;69
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;327;LUZ DE SALVACI‡N ALTO;0;1378
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;327;LUZ DE SALVACI‡N ALTO;1;738
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;331;BRISAS DE PROVENZA ;0;883
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;331;BRISAS DE PROVENZA ;1;478
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;9;LAS DELICIAS;0;3
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;12;CAFê MADRID EL TÈNEL;1;5
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO L‡PEZ;0;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;174;EL BUENO;0;2
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;174;EL BUENO;1;5
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;194;CORDONCILLO I;0;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;222;PROVENZA;0;4
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;0;17
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;1;16
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;225;EL CRISTAL;0;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;225;EL CRISTAL;1;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;226;GRANJAS DE PROVENZA;0;18
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;226;GRANJAS DE PROVENZA;1;4
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;227;GRANJAS DE JULIO RINC‡N;0;574
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;227;GRANJAS DE JULIO RINC‡N;1;141
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;228;EL ROCIO;0;697
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;228;EL ROCIO;1;116
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;229;VILLA SARA;0;21
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;230;VILLA ALICIA;0;19
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;230;VILLA ALICIA;1;5
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;231;TOLEDO PLATA ;0;567
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;231;TOLEDO PLATA ;1;105
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;232;DANGOND;0;399
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;232;DANGOND;1;105
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;233;"LUZ DE SALVACI‡N BAJO		";0;451
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;233;"LUZ DE SALVACI‡N BAJO		";1;305
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;234;DELICIAS ALTAS Y BAJAS SUR;0;117
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;234;DELICIAS ALTAS Y BAJAS SUR;1;16
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;236;VILLA CANDADO;0;53
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;236;VILLA CANDADO;1;10
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;237;MALPASO;0;261
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;237;MALPASO;1;96
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;238;EL PORVENIR;0;214
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;238;EL PORVENIR;1;85
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;239;MANUELA BELTRµN ;0;1078
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;239;MANUELA BELTRµN ;1;332
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;240;IGSABELAR;0;158
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;240;IGSABELAR;1;28
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;241;SANTAMAR÷A;0;832
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;241;SANTAMAR÷A;1;160
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;242;COAVICONSA;0;57
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;242;COAVICONSA;1;7
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;243;CIUDAD VENECIA ;0;367
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;243;CIUDAD VENECIA ;1;78
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;244;VILLA FLOR;0;28
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;244;VILLA FLOR;1;10
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;290;LOS CONQUISTADORES;0;710
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;290;LOS CONQUISTADORES;1;189
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;326;VIVEROS DE PROVENZA;0;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;326;VIVEROS DE PROVENZA;1;10
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;331;BRISAS DE PROVENZA ;0;14
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;331;BRISAS DE PROVENZA ;1;5
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;340;GRANJAS REAGAN;0;468
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;340;GRANJAS REAGAN;1;232
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;344;BALCONES DEL SUR;0;435
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;344;BALCONES DEL SUR;1;336
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;346;JARDINES DE ALTAGRACIA;1;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;347;BRISAS DEL PARA÷SO ;0;654
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;347;BRISAS DEL PARA÷SO ;1;263
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;352;VILLAREAL;0;483
