Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;tip_actividad_mes;personas
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;49;PAISAJES DEL NORTE;9;120
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;0;386
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;1;1791
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;2;611
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;3;1048
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;4;880
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;6;75
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;7;168
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;9;656
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;2;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;9;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;55;CLAVERIANO;0;98
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;55;CLAVERIANO;1;347
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;55;CLAVERIANO;2;218
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;55;CLAVERIANO;3;258
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;55;CLAVERIANO;4;188
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;55;CLAVERIANO;6;3
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;55;CLAVERIANO;7;55
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;55;CLAVERIANO;9;211
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;56;ALTOS DEL PROGRESO;0;95
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;56;ALTOS DEL PROGRESO;1;335
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;56;ALTOS DEL PROGRESO;2;173
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;56;ALTOS DEL PROGRESO;3;223
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;56;ALTOS DEL PROGRESO;4;194
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;56;ALTOS DEL PROGRESO;6;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;56;ALTOS DEL PROGRESO;7;32
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;56;ALTOS DEL PROGRESO;9;182
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;0;16
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;1;78
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;2;22
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;3;34
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;4;33
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;6;6
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;7;4
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;9;16
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;1;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;88;CAFÉ MADRID LA 40;0;8
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;88;CAFÉ MADRID LA 40;1;33
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;88;CAFÉ MADRID LA 40;2;12
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;88;CAFÉ MADRID LA 40;3;11
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;88;CAFÉ MADRID LA 40;4;16
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;88;CAFÉ MADRID LA 40;7;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;88;CAFÉ MADRID LA 40;9;15
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;91;TEJADITOS;0;3
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;91;TEJADITOS;1;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;91;TEJADITOS;2;7
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;91;TEJADITOS;3;6
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;91;TEJADITOS;4;3
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;91;TEJADITOS;9;5
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;94;EL NOGAL 2;0;54
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;94;EL NOGAL 2;1;199
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;94;EL NOGAL 2;2;57
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;94;EL NOGAL 2;3;132
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;94;EL NOGAL 2;4;97
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;94;EL NOGAL 2;6;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;94;EL NOGAL 2;7;17
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;94;EL NOGAL 2;9;93
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;108;LIMONCITO MORRORRICO;2;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;108;LIMONCITO MORRORRICO;3;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;229;VILLA SARA;2;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;229;VILLA SARA;3;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;229;VILLA SARA;4;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;230;VILLA ALICIA;0;14
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;230;VILLA ALICIA;1;50
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;230;VILLA ALICIA;2;16
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;230;VILLA ALICIA;3;28
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;230;VILLA ALICIA;4;24
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;230;VILLA ALICIA;7;3
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;230;VILLA ALICIA;9;33
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;235;DELICIAS NORTE;0;3
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;235;DELICIAS NORTE;1;37
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;235;DELICIAS NORTE;2;14
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;235;DELICIAS NORTE;3;23
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;235;DELICIAS NORTE;4;21
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;235;DELICIAS NORTE;6;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;235;DELICIAS NORTE;7;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;235;DELICIAS NORTE;9;13
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;244;VILLA FLOR;1;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;244;VILLA FLOR;3;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;244;VILLA FLOR;4;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;247;LA FORTUNA;0;38
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;247;LA FORTUNA;1;151
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;247;LA FORTUNA;2;53
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;247;LA FORTUNA;3;82
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;247;LA FORTUNA;4;73
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;247;LA FORTUNA;6;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;247;LA FORTUNA;7;11
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;247;LA FORTUNA;9;91
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;281;SAN IGNACIO REAL;0;25
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;281;SAN IGNACIO REAL;1;121
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;281;SAN IGNACIO REAL;2;45
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;281;SAN IGNACIO REAL;3;94
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;281;SAN IGNACIO REAL;4;62
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;281;SAN IGNACIO REAL;6;3
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;281;SAN IGNACIO REAL;7;9
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;281;SAN IGNACIO REAL;9;64
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;291;CAMINOS DE PAZ;0;15
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;291;CAMINOS DE PAZ;1;44
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;291;CAMINOS DE PAZ;2;12
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;291;CAMINOS DE PAZ;3;30
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;291;CAMINOS DE PAZ;4;21
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;291;CAMINOS DE PAZ;9;27
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;292;LAS TUNAS;2;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;292;LAS TUNAS;9;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;297;TEJAR II;0;46
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;297;TEJAR II;1;268
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;297;TEJAR II;2;119
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;297;TEJAR II;3;131
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;297;TEJAR II;4;147
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;297;TEJAR II;5;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;297;TEJAR II;6;21
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;297;TEJAR II;7;18
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;297;TEJAR II;9;102
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;298;TEJAR I;0;25
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;298;TEJAR I;1;167
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;298;TEJAR I;2;84
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;298;TEJAR I;3;110
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;298;TEJAR I;4;120
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;298;TEJAR I;6;12
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;298;TEJAR I;7;15
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;298;TEJAR I;9;69
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;299;OMAGA II;0;27
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;299;OMAGA II;1;180
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;299;OMAGA II;2;75
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;299;OMAGA II;3;121
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;299;OMAGA II;4;87
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;299;OMAGA II;6;5
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;299;OMAGA II;7;23
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;299;OMAGA II;9;82
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;301;CERVUNION;0;19
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;301;CERVUNION;1;137
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;301;CERVUNION;2;35
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;301;CERVUNION;3;65
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;301;CERVUNION;4;50
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;301;CERVUNION;6;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;301;CERVUNION;7;9
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;301;CERVUNION;9;77
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;302;ASENTAMIENTO LUZ DE ESPERANZA;0;3
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;302;ASENTAMIENTO LUZ DE ESPERANZA;1;7
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;302;ASENTAMIENTO LUZ DE ESPERANZA;2;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;302;ASENTAMIENTO LUZ DE ESPERANZA;3;5
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;302;ASENTAMIENTO LUZ DE ESPERANZA;4;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;302;ASENTAMIENTO LUZ DE ESPERANZA;6;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;302;ASENTAMIENTO LUZ DE ESPERANZA;9;7
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;305;SAN VALENTÍN;0;40
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;305;SAN VALENTÍN;1;194
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;305;SAN VALENTÍN;2;53
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;305;SAN VALENTÍN;3;107
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;305;SAN VALENTÍN;4;89
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;305;SAN VALENTÍN;6;4
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;305;SAN VALENTÍN;7;11
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;305;SAN VALENTÍN;9;100
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;311;ALTOS DE BETANIA;0;66
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;311;ALTOS DE BETANIA;1;334
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;311;ALTOS DE BETANIA;2;176
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;311;ALTOS DE BETANIA;3;240
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;311;ALTOS DE BETANIA;4;179
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;311;ALTOS DE BETANIA;6;3
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;311;ALTOS DE BETANIA;7;48
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;311;ALTOS DE BETANIA;9;193
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;328;CAMPESTRE NORTE ;0;127
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;328;CAMPESTRE NORTE ;1;756
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;328;CAMPESTRE NORTE ;2;314
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;328;CAMPESTRE NORTE ;3;510
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;328;CAMPESTRE NORTE ;4;408
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;328;CAMPESTRE NORTE ;6;13
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;328;CAMPESTRE NORTE ;7;47
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;328;CAMPESTRE NORTE ;9;432
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;332;BONANZA CAMPESTRE;0;25
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;332;BONANZA CAMPESTRE;1;142
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;332;BONANZA CAMPESTRE;2;73
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;332;BONANZA CAMPESTRE;3;80
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;332;BONANZA CAMPESTRE;4;83
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;332;BONANZA CAMPESTRE;6;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;332;BONANZA CAMPESTRE;7;16
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;332;BONANZA CAMPESTRE;9;82
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;335;PUENTE NARIÑO;0;54
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;335;PUENTE NARIÑO;1;258
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;335;PUENTE NARIÑO;2;101
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;335;PUENTE NARIÑO;3;227
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;335;PUENTE NARIÑO;4;164
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;335;PUENTE NARIÑO;6;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;335;PUENTE NARIÑO;7;18
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;335;PUENTE NARIÑO;9;219
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;338;CAFE MADRID LA SEXTA;0;5
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;338;CAFE MADRID LA SEXTA;1;28
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;338;CAFE MADRID LA SEXTA;2;15
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;338;CAFE MADRID LA SEXTA;3;17
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;338;CAFE MADRID LA SEXTA;4;16
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;338;CAFE MADRID LA SEXTA;6;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;338;CAFE MADRID LA SEXTA;7;4
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;338;CAFE MADRID LA SEXTA;9;15
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;342;VILLAS DE SAN IGNACIO;0;61
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;342;VILLAS DE SAN IGNACIO;1;195
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;342;VILLAS DE SAN IGNACIO;2;115
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;342;VILLAS DE SAN IGNACIO;3;158
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;342;VILLAS DE SAN IGNACIO;4;108
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;342;VILLAS DE SAN IGNACIO;6;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;342;VILLAS DE SAN IGNACIO;7;29
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;342;VILLAS DE SAN IGNACIO;9;90
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;346;JARDINES DE ALTAGRACIA;0;6
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;346;JARDINES DE ALTAGRACIA;1;49
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;346;JARDINES DE ALTAGRACIA;2;9
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;346;JARDINES DE ALTAGRACIA;3;30
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;346;JARDINES DE ALTAGRACIA;4;22
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;346;JARDINES DE ALTAGRACIA;6;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;346;JARDINES DE ALTAGRACIA;7;4
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;346;JARDINES DE ALTAGRACIA;9;15
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;348;PORTAL DE LOS ÁNGELES;0;31
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;348;PORTAL DE LOS ÁNGELES;1;220
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;348;PORTAL DE LOS ÁNGELES;2;80
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;348;PORTAL DE LOS ÁNGELES;3;122
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;348;PORTAL DE LOS ÁNGELES;4;122
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;348;PORTAL DE LOS ÁNGELES;6;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;348;PORTAL DE LOS ÁNGELES;7;12
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;348;PORTAL DE LOS ÁNGELES;9;113
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;350;BETANIA ;0;220
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;350;BETANIA ;1;967
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;350;BETANIA ;2;308
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;350;BETANIA ;3;596
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;350;BETANIA ;4;486
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;350;BETANIA ;6;6
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;350;BETANIA ;7;74
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;350;BETANIA ;9;497
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;351;CAFÉ MADRID LA ESTACIÓN;0;53
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;351;CAFÉ MADRID LA ESTACIÓN;1;221
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;351;CAFÉ MADRID LA ESTACIÓN;2;132
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;351;CAFÉ MADRID LA ESTACIÓN;3;180
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;351;CAFÉ MADRID LA ESTACIÓN;4;106
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;351;CAFÉ MADRID LA ESTACIÓN;7;24
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;351;CAFÉ MADRID LA ESTACIÓN;9;113
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;354;MIRADOR DE COLORADOS;0;9
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;354;MIRADOR DE COLORADOS;1;58
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;354;MIRADOR DE COLORADOS;2;18
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;354;MIRADOR DE COLORADOS;3;27
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;354;MIRADOR DE COLORADOS;4;17
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;354;MIRADOR DE COLORADOS;7;5
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;354;MIRADOR DE COLORADOS;9;29
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;356;BAVARIA;0;185
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;356;BAVARIA;1;787
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;356;BAVARIA;2;327
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;356;BAVARIA;3;496
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;356;BAVARIA;4;451
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;356;BAVARIA;6;8
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;356;BAVARIA;7;77
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;356;BAVARIA;9;406
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;357;CAFÉ MADRID CORRALES;0;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;357;CAFÉ MADRID CORRALES;1;11
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;357;CAFÉ MADRID CORRALES;2;11
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;357;CAFÉ MADRID CORRALES;3;8
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;357;CAFÉ MADRID CORRALES;4;9
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;357;CAFÉ MADRID CORRALES;9;8
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;359;GETSEMANI;0;26
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;359;GETSEMANI;1;127
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;359;GETSEMANI;2;70
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;359;GETSEMANI;3;90
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;359;GETSEMANI;4;78
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;359;GETSEMANI;6;4
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;359;GETSEMANI;7;9
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;359;GETSEMANI;9;81
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;361;VILLAS DEL NOGAL;2;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;361;VILLAS DEL NOGAL;3;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;361;VILLAS DEL NOGAL;4;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;361;VILLAS DEL NOGAL;9;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;366;LOS CEDROS NORTE;0;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;366;LOS CEDROS NORTE;1;35
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;366;LOS CEDROS NORTE;2;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;366;LOS CEDROS NORTE;3;24
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;366;LOS CEDROS NORTE;4;5
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;366;LOS CEDROS NORTE;9;10
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;370;CAMPO MADRID;0;205
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;370;CAMPO MADRID;1;940
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;370;CAMPO MADRID;2;640
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;370;CAMPO MADRID;3;1009
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;370;CAMPO MADRID;4;588
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;370;CAMPO MADRID;6;10
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;370;CAMPO MADRID;7;110
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;370;CAMPO MADRID;9;534
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;0;24
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;1;139
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;2;62
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;3;89
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;4;90
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;6;3
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;7;2
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;9;83
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;8;EL ROSAL COLORADOS;2;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;8;EL ROSAL COLORADOS;9;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;0;28
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;1;257
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;2;88
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;3;193
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;4;115
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;6;6
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;7;19
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;9;127
